,Date,USD/USDT,USD/ETH,USDT/ETH,ETH/USDT,9_ema_USDT/ETH,12_ema_USDT/ETH,26_ema_USDT/ETH,9_ema_ETH/USDT,12_ema_ETH/USDT,26_ema_ETH/USDT,rsi_ETH/USDT,rsi_USDT/ETH
142,2021-05-23,1.001569,2289.32,0.0004374962871070885,2285.7336838500396,0.0003565571695002079,0.00034422983322992103,0.00034041845936981616,2919.433667514414,3030.2979764797205,3086.7549367073716,37.1171276964158,37.1171276964158
143,2021-05-24,1.001623,2115.75,0.00047341273779983456,2112.3217018778523,0.0003799282831601332,0.00036410412624067695,0.00035026988740166935,2758.011274387102,2889.070857310202,3014.57469709037,35.13804863878514,35.13804863878514
144,2021-05-25,1.001424,2635.6,0.00037996054029443017,2631.8522424068124,0.00037993473458699265,0.00036654357455663896,0.0003524691950233553,2732.779467991044,2849.4987627096807,2986.2248856323286,44.65847818771963,44.65847818771963
145,2021-05-26,1.001113,2704.02,0.0003702313592355086,2701.013771672129,0.00037799405951669587,0.00036711092604569583,0.0003537849108909222,2726.4263287272615,2826.654917934673,2965.0981364500917,45.79902167100609,45.79902167100609
146,2021-05-27,1.001789,2873.66,0.00034861083078721914,2868.528203044753,0.00037211741377080054,0.0003642647575443917,0.00035340164569805534,2754.8467035907597,2833.0969617977626,2957.9448080496963,48.56405153150481,48.56405153150481
147,2021-05-28,1.000907,2730.02,0.000366629914799159,2727.5461156730844,0.00037101991397647224,0.00036462862789127893,0.00035438151748332233,2749.386586007225,2816.8583700862737,2940.8782382440218,46.41783293531025,46.41783293531025
148,2021-05-29,1.0005,2406.28,0.000415787023953987,2405.077461269366,0.0003799733359719752,0.0003724991503624648,0.00035893007351818637,2680.5247610596534,2753.5074610375186,2901.1892918014546,41.86086954090916,41.86086954090916
149,2021-05-30,1.000372,2284.03,0.00043798549055835517,2283.1806567956723,0.00039157576688925123,0.0003825739719310633,0.00036478603033597665,2601.0559402068575,2681.1494911541577,2855.4108743936185,40.25218945489067,40.25218945489067
150,2021-05-31,0.999986,2373.63,0.0004212897545110232,2373.663231285238,0.00039751856441360567,0.0003885302461741341,0.0003689714913859801,2555.577398422534,2633.8439127127854,2819.7258637929976,42.03292782791399,42.03292782791399
151,2021-06-01,1.000478,2726.78,0.00036690822141866963,2725.477221887938,0.0003913964958146185,0.0003852037808271395,0.0003688186565735867,2589.557363115615,2647.941344893578,2812.7444829111414,48.46450406954875,48.46450406954875
152,2021-06-02,1.000071,2643.82,0.0003782674312169512,2643.632302106551,0.0003887706828950851,0.00038413665011787976,0.0003695185658064285,2600.372350913802,2647.278415234035,2800.217654703394,47.15376649301612,47.15376649301612
153,2021-06-03,1.000365,2706.64,0.0003695966216415925,2705.652436860546,0.0003849358706443866,0.0003818997226599894,0.0003695243477201443,2621.428368103151,2656.2590339458056,2793.212823752072,48.29493744011852,48.29493744011852
154,2021-06-04,1.000455,2856.0576878323773,0.00035029229425659873,2854.7587725908484,0.000378007155366829,0.00037703704136716007,0.0003680997511672891,2668.094449000691,2686.7974552758124,2797.7717829253147,51.03267087003127,51.03267087003127
155,2021-06-05,1.001146,2690.896727759603,0.00037204920934797006,2687.8164900619918,0.00037681556616305726,0.000376269682594977,0.00036839230362511734,2672.038857212951,2686.954229858302,2789.6269464169204,47.97011656835197,47.97011656835197
156,2021-06-06,1.00047,2629.885236139958,0.0003804234444345756,2628.649770747707,0.00037753714181736097,0.0003769087228779922,0.00036928349924063276,2663.361039919902,2677.9843130720565,2777.702711182164,46.89596201403153,46.89596201403153
157,2021-06-07,1.000853,2718.68,0.00036813931761001665,2716.362942410124,0.00037565757697589214,0.00037555958360599597,0.00036919874504577225,2673.9614204179466,2683.8887175856053,2773.159024606457,48.72887095992221,48.72887095992221
158,2021-06-08,1.000729,2606.991436097317,0.0003838635548025036,2605.092323793272,0.00037729877254121446,0.0003768371176362279,0.00037028502724997456,2660.187601093012,2671.766195463708,2760.709639361036,46.53460267483234,46.53460267483234
159,2021-06-09,1.001213,2509.0481454222386,0.0003990409677178632,2506.008357284852,0.0003816472115765442,0.0003802530945718641,0.0003724150969142626,2629.35175233138,2646.2649895900377,2741.8428777257627,44.608291126764016,44.608291126764016
160,2021-06-10,1.000532,2610.6339384404746,0.0003832525063233078,2609.2458196644134,0.00038196827052589693,0.0003807145425336247,0.00037321786798159926,2625.3305657979868,2640.5697326784034,2732.0208734249222,47.06693799246938,47.06693799246938
161,2021-06-11,1.000764,2470.997378945105,0.00040500407184860583,2469.1109781577925,0.0003865754307904387,0.0003844513931974679,0.0003755724016013775,2594.0866482699485,2614.1914627521555,2712.546066368098,44.199077096105206,44.199077096105206
162,2021-06-12,1.000485,2354.813968328313,0.0004248679570684925,2353.6724371962728,0.0003942339360460495,0.0003906693261007025,0.0003792239242285712,2546.0038060552138,2574.1116126666348,2685.9628345775923,41.93244166108819,41.93244166108819
163,2021-06-13,1.001137,2370.7244163315536,0.0004222915970761182,2368.031963988499,0.0003998454682520633,0.00039553429086615105,0.0003824141222172784,2510.4094376418707,2542.407051331537,2662.412399719141,42.32863093780609,42.32863093780609
